-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,16,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1
3,2,2,22,-1,-1,-1,-1,-1,-1,-1,27,27,28,28,28,29,29,30,30
4,2,2,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1
1,2,2,2,22,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1
3,2,2,2,23,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,29,29
4,2,2,2,2,16,-1,6,-1,-1,-1,-1,-1,0,1,4,4,4,4,4
1,2,2,2,2,2,0,0,1,1,1,1,1,0,1,5,5,5,5,5
3,2,2,2,2,2,3,4,5,5,5,5,5,0,1,5,5,5,5,5
