-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,83,83,83,83,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,67,78,-1,-1,-1,-1,54,86,81,81,55
-1,-1,-1,-1,-1,-1,-1,-1,-1,68,79,-1,-1,-1,-1,56,-1,-1,-1,55
58,-1,-1,-1,-1,-1,-1,-1,-1,69,80,-1,-1,-1,-1,56,84,56,-1,55
58,-1,-1,-1,-1,-1,-1,-1,67,56,56,78,-1,-1,-1,56,87,56,-1,55
58,-1,-1,-1,-1,-1,-1,-1,68,56,56,79,-1,-1,-1,56,81,81,-1,55
58,70,-1,-1,-1,-1,-1,-1,69,56,56,80,-1,-1,-1,56,-1,-1,59,55
58,56,70,-1,-1,-1,-1,67,56,56,56,56,78,-1,-1,54,-1,59,58,55
58,56,56,70,-1,-1,-1,68,56,56,56,56,79,-1,-1,56,85,81,81,55
81,81,81,81,-1,-1,-1,69,56,56,56,56,80,-1,-1,56,-1,-1,-1,55
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,83,-1,-1,58,-1,55
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,54,55
-1,-1,-1,-1,84,84,69,56,56,56,56,56,56,80,-1,56,84,55,57,55
87,87,87,87,87,87,57,57,57,57,57,57,57,57,87,56,87,56,54,55
