-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,21,20,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,21,20,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27,27,-1,-1,-1,-1,-1,-1,-1,-1,38,49,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,50,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,38,29,29,49,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,86,-1,86,-1,-1,39,29,29,50,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,30,-1,-1,38,29,29,29,29,49,-1,1,16,-1,-1,-1
-1,-1,-1,-1,-1,28,-1,-1,39,29,29,29,29,50,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,31,-1,38,29,29,29,29,29,29,49,-1,-1,-1,94,-1
-1,-1,-1,-1,-1,30,-1,39,29,29,29,29,29,29,50,-1,-1,-1,95,-1
27,27,27,27,27,31,27,29,29,29,29,29,29,29,29,87,87,0,1,0
29,29,29,29,29,28,29,29,29,29,29,29,29,29,29,91,91,2,2,2
