-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
55,54,70,-1,-1,-1,-1,-1,-1,-1,-1,70,-1,-1,-1,-1,-1,-1,-1,-1
57,56,56,76,-1,-1,-1,-1,-1,-1,-1,81,81,82,82,82,83,83,84,84
58,56,56,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,86,-1,-1,-1,-1,-1
55,56,56,56,76,-1,-1,-1,-1,-1,-1,-1,-1,86,94,-1,-1,-1,-1,-1
57,56,56,56,77,-1,-1,-1,-1,-1,-1,-1,-1,86,95,-1,-1,-1,83,83
58,56,56,56,56,70,-1,60,-1,-1,-1,-1,-1,86,55,87,87,87,87,87
55,56,56,56,56,56,54,54,87,87,87,87,87,86,55,91,91,91,91,91
57,56,56,56,56,56,57,58,91,91,91,91,91,86,55,91,91,91,91,91
