-1,-1,-1,-1,-1,-1,-1,-1,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,86,-1,-1,-1,-1,-1,-1,-1,-1,94,-1,-1
27,45,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,45,44,95,-1,-1
28,28,28,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,29,29,27,27,27
29,29,29,29,49,-1,-1,-1,-1,-1,-1,-1,-1,38,28,30,31,28,31,30
30,30,30,30,50,-1,-1,-1,-1,-1,-1,-1,-1,39,31,28,30,28,31,28
31,31,31,31,31,49,-1,-1,-1,-1,27,27,38,29,29,29,29,29,29,29
27,27,27,27,27,50,-1,-1,-1,-1,-1,-1,39,29,29,29,29,29,29,29
28,28,28,28,28,28,49,-1,-1,-1,-1,38,30,28,31,30,28,31,30,28
29,29,29,29,29,29,50,-1,-1,-1,-1,39,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
