-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94
-1,-1,-1,-1,-1,-1,-1,-1,62,63,64,-1,-1,-1,-1,-1,59,72,71,95
-1,-1,-1,-1,81,82,83,84,81,81,81,-1,-1,-1,-1,65,56,56,56,54
-1,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,-1,66,55,55,56,56
58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,81,67,56,57,57,56,56
57,-1,-1,-1,-1,-1,-1,-1,-1,59,-1,-1,-1,-1,68,56,58,58,56,56
55,-1,-1,-1,-1,-1,81,81,81,81,-1,-1,-1,-1,69,56,56,56,56,56
56,54,54,54,87,87,87,87,87,87,87,87,87,87,56,56,56,56,56,56
56,56,56,56,91,91,91,91,91,91,91,91,91,91,56,56,56,56,56,56
